8421
59
81
113
140
170
199
231
325
307
323
384
391
424
442
557
520
544
565
598
686
670
698
765
750
786
818
896
879
906
938
965
1001
1070
1058
1087
1125
1145
1181
1221
1245
1277
1352
1334
1361
1390
1421
1446
1476
1504
1537
1568
1599
1672
1665
1689
1720
1753
1769
1795
1831
1866
1899
1923
1960
1991
2019
2052
2127
2099
2127
2156
2186
2215
2242
2275
2311
2334
2362
2398
2442
2456
2484
2514
2545
2583
2602
2639
2706
2698
2729
2752
2792
2833
2852
2882
2905
2946
2970
3004
3046
3062
3099
3120
3161
3188
3229
3254
3273
3305
3345
8039
6649
8093
7105
6972
7324
7487
7001
8259
4185
6932
7216
7483
7405
6577
3969
3846
3902
3920
3955
3992
4060
4045
4057
4071
4103
4130
4158
4195
4233
4266
4288
4313
4339
4387
4409
4430
4468
4496
4565
4603
4629
4612
4683
4689
4711
4733
4825
4803
51565
4869
4927
4975
5008
4996
5061
5051
5085
10868
11288
10777
8991
12314
12391
11518
5461
12339
11422
8578
9594
5613
5503
5574
5552
5578
5608
5632
5670
5679
5732
5750
5820
5842
5832
5893
5963
5962
5984
5950
6033
6090
6115
6134
6165
6188
6216
6256
6306
6347
6384
6368
6431
15737
15898
14484
14504
15705
16076
15231
15129
14343
6861
6786
6805
6822
6841
6846
6911
6911
6935
7001
7032
7038
7121
7138
7161
7199
7248
7243
7284
7307
7335
7368
7363
7419
7420
7438
7653
16127
7716
16688
17347
15483
17117
14012
7910
7747
7773
7802
7867
7874
7890
7967
8002
8034
8080
8098
8125
8143
8135
8230
8207
8283
8281
8332
8362
8343
8426
8410
17694
18970
18661
19833
10949
20898
20381
8829
8711
8687
8723
8796
8797
8819
8825
8864
8957
8946
8966
9005
9048
9117
9150
9183
9162
9228
9210
21014
20901
21410
19055
21654
20235
17270
9594
9480
9502
9549
9559
9600
9634
9705
9689
9726
9761
9791
9846
9851
9919
9948
9953
9957
10043
20408
20230
20377
21257
21047
16784
10378
10224
10252
10290
10311
10388
10439
10443
10482
10465
10530
10524
10577
10603
10609
10625
10724
24005
24930
24316
24297
24158
22155
11015
10908
10915
10949
10992
11058
11060
11095
11147
11170
11207
11217
11275
11284
11303
11318
11375
24428
24268
25612
25408
25600
11681
11572
11586
11658
11646
11679
11709
11764
11784
11857
11853
11879
11909
11937
11958
12030
25601
25537
26768
25450
21956
12350
12171
12213
12255
12316
12337
12357
12368
12469
12478
12458
12541
12526
12592
12579
29586
27854
27973
29440
28261
12888
12770
12835
12832
12869
12902
12955
12985
13054
13063
13113
13142
13125
13195
30243
30235
29448
29196
25878
13462
13352
13372
13430
13450
13477
13512
13526
13481
13644
13623
13653
13696
13741
30051
30410
29914
29523
14024
13885
13951
13909
13998
14007
14044
14166
14125
14152
14170
14210
14291
29817
29845
30033
29915
139029
14570
14463
14495
14540
14532
14598
14569
14637
14699
14690
14712
14792
14847
33095
33018
34157
34426
15050
14969
14939
